Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","1330","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","114","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","79","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","48","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","201","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5142","Nourriture","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","83","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","208","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","33","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","332","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2517","Millet et produits","2017","2017","Milliers de tonnes","591","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","861","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","405","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","1111","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","888","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","74","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","381","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","317","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","74","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","82","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","142","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","13","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","1749","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","1299","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","2602","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","10608","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","3505","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","601","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5521","Aliments pour animaux","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","49","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","125","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","110","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5142","Nourriture","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","129","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","132","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","172","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","127","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","618","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5142","Nourriture","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5521","Aliments pour animaux","S2517","Millet et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5142","Nourriture","S2517","Millet et produits","2017","2017","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5521","Aliments pour animaux","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","70","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5142","Nourriture","S2518","Sorgho et produits","2017","2017","Milliers de tonnes","173","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5521","Aliments pour animaux","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","768","Togo","5142","Nourriture","S2520","Céréales, Autres","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5521","Aliments pour animaux","S2511","Blé et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5142","Nourriture","S2511","Blé et produits","2017","2017","Milliers de tonnes","126","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5521","Aliments pour animaux","S2807","Riz et produits","2017","2017","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5142","Nourriture","S2807","Riz et produits","2017","2017","Milliers de tonnes","26","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5521","Aliments pour animaux","S2513","Orge et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5142","Nourriture","S2513","Orge et produits","2017","2017","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5521","Aliments pour animaux","S2514","Maïs et produits","2017","2017","Milliers de tonnes","90","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5142","Nourriture","S2514","Maïs et produits","2017","2017","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5142","Nourriture","S2515","Seigle et produits","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","780","Trinité-et-Tobago","5521","Aliments pour animaux","S2516","Avoine","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
