id_bien;id_commune;no_voie;type_voie;indice_repetition;voie;nombre_piece;surface_carrez;surface_reelle_bati;type_local
28224;92025;10;RUE;;DES VALLEES;2;56.05;60;Appartement
17821;75112;12;RUE;;ROTTEMBOURG;2;56.06;53;Appartement
18218;75114;166;RUE;;D ALESIA;2;56.06;56;Appartement
23350;78481;6;RES;;DES THERMES;2;56.06;57;Appartement
26679;91200;12;RUE;;DE L ABREUVOIR;1;56.06;66;Appartement
32870;95210;11;RUE;;DE LA COUSSAYE;3;56.06;56;Appartement
2959;13204;8;RUE;;ALEXIS CARREL;3;56.07;59;Appartement
25537;84031;72;RUE;;DE LA FIOLE;2;56.07;55;Appartement
16047;75102;216;RUE;;SAINT DENIS;3;56.08;59;Appartement
17998;75112;67;BD;;DE REUILLY;3;56.08;58;Appartement
20832;76259;42;CHE;;DU NID DE VERDIER;2;56.08;56;Appartement
23755;78621;9005;CITE;;LA GARENNE A BREFAUT;3;56.08;51;Appartement
31621;94052;147;BD;T;DE STRASBOURG;3;56.08;50;Appartement
4868;28134;10;PL;;DU MUSEE;2;56.09;57;Appartement
24004;78686;30;RUE;;JEAN REY;3;56.09;57;Appartement
28250;92025;108;BD;;DE VALMY;3;56.09;57;Appartement
1245;06088;39;RUE;;BONAPARTE;4;56.1;57;Appartement
3181;13208;88;AV;;DE MAZARGUES;3;56.1;55;Appartement
3216;13209;121;BD;;PAUL CLAUDEL;3;56.1;56;Appartement
7668;35122;1;RUE;B;DU LAVOIR;3;56.1;64;Appartement
10224;44132;4;AV;;DU COMMANDANT BOITARD;3;56.1;55;Appartement
10421;44184;6;RUE;;CHARLES DELESCLUZE;3;56.1;56;Appartement
15380;72181;2;RUE;;ALCIDE DE GASPERI;2;56.1;53;Appartement
16996;75109;20;RUE;;RODIER;3;56.1;57;Appartement
22043;77333;8;RUE;;GASTON DARLEY;3;56.1;56;Appartement
25636;84092;65;AV;;FRANCOIS LASCOUR;3;56.1;65;Appartement
27421;91573;28;PL;;DU VIEUX MARCHE;3;56.1;58;Maison
29652;93014;3;ALL;;VICTOR HUGO;3;56.1;56;Appartement
31627;94052;25;BD;;DE STRASBOURG;3;56.1;57;Appartement
3444;13213;58;AV;;COROT;3;56.11;55;Appartement
5309;30189;24;RUE;;DE LA BICHE;3;56.11;56;Appartement
9112;40281;90;AV;;DE TUDELA;3;56.11;55;Appartement
17778;75111;50;AV;;PHILIPPE AUGUSTE;3;56.11;57;Appartement
25358;83137;70;ALL;;DOC HENRI RAOULX;4;56.11;55;Appartement
3443;13213;58;AV;;COROT;3;56.12;55;Appartement
16820;75108;15;RUE;;VIGNON;2;56.12;54;Appartement
3217;13209;121;BD;;PAUL CLAUDEL;3;56.13;56;Appartement
18254;75114;29;RUE;;DE COULMIERS;2;56.13;53;Appartement
22539;78117;1571;RUE;;LOUIS BLERIOT;3;56.13;56;Appartement
23433;78498;22;RUE;;DES ACACIAS;3;56.13;55;Appartement
30052;93050;8;RUE;;DE TOURAINE;2;56.13;54;Appartement
2879;13202;9;RUE;;JEAN MARC CATHALA;3;56.14;60;Appartement
17953;75112;7;RUE;;DU SERGENT BAUCHAT;3;56.14;55;Appartement
20287;75119;27;RUE;;CLAVEL;3;56.14;56;Appartement
31507;94046;7;RUE;;MERCURE;3;56.14;53;Appartement
32552;95018;31;BD;;KARL MARX;3;56.14;60;Appartement
33049;95268;2;RUE;;DES NOISETIERS;1;56.14;54;Appartement
7712;35210;2;AV;B;CHARLES LE GOFFIC;3;56.15;61;Appartement
11875;54431;6;RUE;B;DE VERDUN;2;56.15;56;Appartement
17737;75111;26;BD;;JULES FERRY;3;56.15;54;Appartement
17831;75112;14;RUE;;LOUIS BRAILLE;2;56.15;58;Appartement
19831;75118;1;RUE;;DE L ABBE PATUREAU;2;56.15;54;Appartement
25170;83130;8;RUE;;PIERRE BROSSOLETTE;3;56.15;61;Appartement
25228;83137;2;RUE;;MASSENA;2;56.15;55;Appartement
28360;92026;8;RUE;;EDGAR QUINET;3;56.15;51;Appartement
25915;85234;9002;AV;;VALENTIN;3;56.16;56;Appartement
10932;48095;7;IMP;;DES OREILLETTES;3;56.17;56;Appartement
14491;69276;18;RUE;;FINE;3;56.17;51;Appartement
25077;83126;555;AV;;DES COLLINES DE TAMARIS;3;56.17;60;Maison
28447;92032;1;AV;Q;JEAN PERRIN;3;56.17;65;Appartement
5954;33063;30;SEN;;DES RADOUBS;3;56.18;59;Appartement
9080;40279;17;RUE;;HENRI DESGRANGES;3;56.18;57;Appartement
12383;59279;53;RUE;B;DE LILLE;2;56.18;56;Appartement
14277;69259;111;AV;;JULES GUESDE;3;56.18;56;Appartement
443;04226;;RES;;LE MONOIKOS;3;56.19;58;Appartement
1390;06088;49;BD;;GENERAL LOUIS DELFINO;2;56.19;60;Appartement
6743;33318;10;AV;;DU PONTET;2;56.19;55;Appartement
7738;35238;16;SQ;;LOUIS JOUVET;3;56.19;56;Appartement
12242;58117;19;RUE;;SAINT MARTIN;2;56.19;74;Maison
14483;69275;34;CHE;B;DE LA BERTHAUDIERE;3;56.19;56;Appartement
22717;78165;2;RUE;;HECTOR BERLIOZ;1;56.19;57;Appartement
27020;91347;10;RUE;;DE PARIS;3;56.19;68;Appartement
473;05046;2;PROM;;DE L ARCHEVECHE;4;56.2;65;Appartement
4660;26362;53;RUE;;DU QUATRE SEPTEMBRE;3;56.2;57;Appartement
11782;54395;18;RUE;;GUSTAVE SIMON;2;56.2;60;Appartement
13177;60482;55;RUE;;DE LA CHAPELLE;3;56.2;55;Appartement
25663;84136;5082;RTE;;DE MONTMIRAIL;3;56.2;75;Appartement
27992;92019;55;RUE;;MARC SANGNIER;3;56.2;60;Appartement
28345;92026;5;RUE;;LYAUTEY;3;56.2;58;Appartement
29240;92063;44;RUE;;PEREIRE;3;56.2;59;Appartement
32551;95018;31;BD;;KARL MARX;3;56.2;59;Appartement
867;06030;1;RUE;;FRANCOIS REBUFFEL;2;56.21;71;Appartement
5908;33039;32;RUE;;DU GENERAL CREMER;3;56.21;57;Maison
20815;76259;173;RUE;;ANITA CONTI;3;56.21;54;Appartement
27835;92009;35;RUE;;RASPAIL;3;56.21;50;Appartement
29470;92075;4;AV;;VICTOR BASCH;3;56.21;54;Appartement
31201;94034;14;ALL;;GEORGES BRAQUE;3;56.21;59;Appartement
21417;77108;4;RUE;;PEROTIN;2;56.22;55;Appartement
33159;95313;56;AV;;DE PARIS;3;56.22;54;Appartement
12324;59139;3;RUE;;DU BOIS DUPONT;2;56.23;56;Maison
15194;69389;20;QUAI;;JAYR;2;56.23;54;Appartement
19733;75118;12;RUE;;ANDRE DEL SARTE;3;56.23;67;Appartement
23214;78401;4;RUE;;DE TESSANCOURT;3;56.23;53;Appartement
5575;31555;11;RUE;;DES RENFORTS;3;56.24;58;Appartement
12305;59017;26;RUE;;JULES LEBLEU;3;56.24;55;Appartement
14054;69100;1;AV;;CHARLES DE GAULLE;2;56.24;56;Appartement
23822;78642;4;ALL;;DES ACACIAS;3;56.24;56;Appartement
28087;92023;95;RUE;;DE LA BOURCILLIERE;3;56.24;76;Appartement
9271;41269;4;ALL;;DE TARSIS;3;56.25;56;Appartement
24039;79191;12;RUE;;YVER;2;56.25;74;Appartement
25090;83126;210;;;IMP GRIFFA;3;56.25;56;Appartement
26758;91223;2;RUE;;DE LA ROCHE PLATE;3;56.25;62;Appartement
32186;94076;2;AV;B;PAUL VAILLANT COUTURIER;3;56.25;60;Appartement
33000;95252;2;RUE;;BONNE RENCONTRE;3;56.25;57;Appartement
33442;95555;1;RUE;;JEAN BAPTISTE LEGENDRE;3;56.25;57;Appartement
593;06004;400;CHE;;DE RABIAC ESTAGNOL;3;56.26;58;Appartement
7263;34150;4;RUE;;GABRIEL FAURE;3;56.26;58;Maison
12101;56121;18;RUE;;JULES LE GRAND;3;56.26;55;Appartement
1828;06159;66;BD;;DE LA CORNE D OR;1;56.27;63;Appartement
3370;13212;36;AV;;DE SAINT BARNABE;3;56.27;57;Appartement
4569;26235;18;RUE;B;DES REMPARTS OUEST;3;56.27;60;Appartement
6058;33063;31;RUE;;GASPARD PHILIPPE;2;56.27;54;Appartement
31217;94034;8;ALL;;DES RENARDEAUX;3;56.27;67;Appartement
31994;94068;60;AV;;ANDREE;2;56.27;58;Appartement
32369;94080;82;RUE;;DE MONTREUIL;3;56.27;57;Appartement
13832;69019;9001;RUE;;JEAN CARRON;3;56.28;59;Appartement
25913;85234;9001;AV;;VALENTIN;3;56.28;55;Maison
28361;92026;8;RUE;;EDGAR QUINET;3;56.28;48;Appartement
28829;92049;7;RUE;;DE GENTILLY;3;56.28;57;Appartement
2107;10333;3;RUE;;DES MUROTS;3;56.29;54;Appartement
2225;10387;39;AV;;MAJOR GEN GEORGES VANIER;2;56.29;55;Appartement
23045;78358;35;AV;;BELLEFORIERE;3;56.29;55;Appartement
32314;94080;21;RUE;;DU DONJON;1;56.29;65;Appartement
8698;38485;61;AV;;DE LA REPUBLIQUE;3;56.3;57;Appartement
9720;44026;2;RUE;;HARROUYS;2;56.3;58;Appartement
14442;69266;202;CRS;;EMILE ZOLA;3;56.3;59;Appartement
28701;92044;70;RUE;;DU PDT WILSON;3;56.3;56;Appartement
29100;92062;14;RUE;;PAUL LAFARGUE;2;56.3;56;Appartement
30243;93063;5;RUE;;JEAN JAURES;3;56.3;57;Appartement
7128;34028;2;RUE;;TOURBELLE;1;56.31;55;Appartement
11838;54395;8;RUE;;DE L OCTROI;2;56.31;54;Appartement
13487;64132;9463;AV;;DES LAVANDIERES;3;56.31;57;Appartement
17221;75110;212;RUE;;LA FAYETTE;3;56.31;57;Appartement
26038;87085;32;RUE;;LA FONTAINE;3;56.31;56;Appartement
1274;06088;54;RUE;;DE FRANCE;3;56.32;60;Appartement
3255;13209;9001;;;BEAUVALLON PINEDE;3;56.32;63;Appartement
6264;33069;77;RUE;;RAYMOND POINCARE;2;56.32;50;Appartement
6841;33514;41;RUE;;TROUCHE;2;56.32;57;Appartement
9422;42187;25;QUAI;;DE L ILE;3;56.32;58;Appartement
15654;74014;9002;;;FLAINE;3;56.32;52;Appartement
16526;75105;8;BD;;DE L HOPITAL;2;56.32;58;Appartement
18757;75115;3;PL;;JACQUES MARETTE;3;56.32;56;Appartement
21217;77014;9001;;;AVE DE GAULLE 27 FOUGERES;3;56.32;57;Appartement
23541;78545;49;RUE;;GABRIEL PERI;3;56.32;68;Appartement
28356;92026;7;RUE;;LYAUTEY;3;56.32;56;Appartement
3062;13206;42;CRS;;GOUFFE;2;56.33;59;Appartement
4857;28134;16;RUE;B;DU DR JOUSSELIN;2;56.33;55;Appartement
14122;69152;104;BD;;DE L EUROPE;3;56.34;55;Appartement
23308;78442;14;GR;;GRANDE RUE;2;56.34;55;Appartement
24056;79202;11;RUE;;DE BROSSARD;2;56.34;52;Appartement
27213;91471;76;RUE;;ARISTIDE BRIAND;3;56.34;60;Appartement
33106;95306;1;RUE;;J J ROUSSEAU;4;56.34;58;Appartement
13269;62041;31;RUE;;D AMIENS;2;56.35;55;Appartement
30506;93074;71;AV;;DU GEN CHARLES DE GAULLE;2;56.35;56;Appartement
10986;49007;2;RUE;;DE CRIMEE;3;56.36;59;Appartement
30334;93066;20;RUE;;DE LA LEGION D HONNEUR;3;56.36;54;Appartement
33471;95563;25;RUE;;HELIE DENOIX DE SAINT-MARC;3;56.36;56;Appartement
33604;95585;28;;;PARC DE MIRAVILLE;3;56.36;55;Appartement
20317;75119;41;RUE;;D HAUTPOUL;3;56.37;55;Appartement
25749;85190;18;RUE;D;DES VOLETTES;3;56.37;61;Appartement
26228;88413;101;RUE;;D ALSACE;3;56.37;65;Appartement
2264;11076;29;RUE;;DE DUNKERQUE;3;56.38;54;Appartement
32544;95018;6;RES;;DE BRETAGNE;2;56.38;59;Appartement
21211;77014;9001;;;AVE DE GAULLE 27 FOUGERES;3;56.39;57;Appartement
12734;59507;2;AV;B;DE LA LIBERATION;3;56.4;54;Appartement
26523;91114;27;RUE;;DES GODEAUX;3;56.4;57;Appartement
2220;10387;63;BD;;BLANQUI;3;56.41;55;Appartement
8364;38185;3;RUE;B;DU DOCTEUR CALMETTE;3;56.41;43;Appartement
22605;78126;1;ALL;;D ANJOU;3;56.41;56;Appartement
4602;26281;6;RUE;;DESCARTES;3;56.42;56;Appartement
19891;75118;30;RUE;;DU SIMPLON;3;56.42;52;Appartement
26632;91174;4;RLE;;DU MORT VOISIN;1;56.42;55;Appartement
8727;38548;59;IMP;;DE LA MOUCHEROLLE;3;56.43;60;Appartement
11168;49355;25;RUE;;DES MAUGES;2;56.43;63;Maison
11937;54547;21;RUE;;GENERAL FRERE;3;56.43;52;Appartement
31304;94041;18;RUE;;GASTON MONMOUSSEAU;3;56.43;57;Appartement
32316;94080;24;RUE;;FAYS;3;56.43;45;Appartement
8269;38175;5269;PL;;DES GLIERES;3;56.44;56;Appartement
9923;44109;17;RUE;;BEETHOVEN;3;56.44;58;Appartement
16678;75107;133;RUE;;ST DOMINIQUE;2;56.44;50;Appartement
18563;75115;28;RUE;;FONDARY;2;56.44;67;Appartement
1238;06088;31;RUE;;HEROLD;2;56.45;58;Appartement
9529;42218;33;RUE;;MULATIERE;3;56.45;62;Appartement
12030;56063;29;RUE;;JOSEPH LE BRIX;3;56.45;60;Maison
18771;75115;31;BD;;DE GRENELLE;3;56.45;62;Appartement
26533;91114;9001;PL;;DE LA PYRAMIDE;2;56.45;56;Appartement
28387;92026;36;BD;;DE VERDUN;3;56.45;55;Appartement
5911;33039;45;RUE;;DES MURIERS;2;56.46;50;Appartement
20334;75119;50;RUE;;REBEVAL;3;56.46;57;Appartement
28292;92026;19;RUE;;BARBES;3;56.46;52;Appartement
30076;93051;23;RUE;;DES BOIS;4;56.46;75;Maison
10105;44109;4;PL;;DE LA BOURSE;2;56.47;53;Appartement
18992;75116;4;RUE;;OSWALDO CRUZ;2;56.47;56;Appartement
31548;94046;96;AV;;DU GENERAL LECLERC;4;56.47;56;Appartement
1933;07102;339;AV;;SADI CARNOT;3;56.49;56;Appartement
5745;31555;57;AV;;DES MINIMES;3;56.49;55;Appartement
28940;92050;3;ALL;;DU BERRY;3;56.49;68;Appartement
33454;95555;4;BD;;GEORGETTE AGUTTE;2;56.49;56;Appartement
495;05096;5359;;;MERLETTE;3;56.5;63;Appartement
1566;06104;115;RUE;A;ANTOINE PEGLION;3;56.5;56;Appartement
10176;44109;8;ALL;;D ORLEANS;2;56.5;52;Appartement
12460;59350;216;RUE;;DES BOIS BLANCS;2;56.5;57;Appartement
13411;63178;15;RUE;;DU CHIEN;3;56.5;56;Maison
17136;75109;4;PL;;ESTIENNE D ORVES;2;56.5;56;Appartement
17474;75111;16;RUE;;SAINT MAUR;3;56.5;55;Appartement
19316;75117;18;RUE;;BIOT;3;56.5;56;Appartement
8943;40065;52;ALL;;MARINES;2;56.51;56;Appartement
9872;44098;7034;;;LA BRETESCHE;3;56.51;62;Maison
11211;50129;28;BD;A;MARITIME;3;56.51;58;Appartement
23380;78490;1;RUE;B;FRANCOIS-R CHATEAUBRIAND;3;56.51;57;Appartement
394;04112;9013;BD;;PAUL MARTIN NALIN;3;56.52;54;Appartement
5622;31555;39;RUE;;DE LA CONCORDE;3;56.52;57;Appartement
6158;33063;96;RUE;;DE BELFORT;4;56.52;56;Appartement
14580;69294;7;PL;;DE L EGLISE;2;56.52;57;Appartement
21394;77108;10;RUE;;HENRI ROL TANGUY;3;56.52;56;Appartement
30860;94018;12;VLA;;ST PIERRE;3;56.52;63;Appartement
32072;94071;10;ALL;;DES MEUNIERS;3;56.52;56;Maison
14352;69264;63;CHE;;DES ROUSSES;3;56.53;57;Appartement
17766;75111;144;AV;;PARMENTIER;3;56.53;55;Appartement
4590;26281;1;RUE;;ALEXANDRE DUMAS;3;56.54;56;Appartement
20243;75119;16;RUE;;LALLY TOLLENDAL;3;56.54;60;Appartement
22852;78220;2;RUE;;DU PRESSOIR;4;56.54;90;Appartement
27318;91521;9001;FRM;;DU TEMPLE;3;56.54;52;Appartement
4611;26281;60;AV;B;EMILE ZOLA;3;56.55;55;Appartement
20767;76108;1207;RTE;;DE NEUFCHATEL;2;56.55;56;Appartement
22363;77470;9001;;;RES TOURNAN ORIGNY;3;56.55;54;Appartement
25736;85163;56;RUE;;DU GEN LECLERC;2;56.55;55;Appartement
27075;91377;2;ALL;;ALBERT THOMAS;2;56.55;52;Appartement
29195;92063;11;RUE;;DES FOLIES;3;56.55;56;Appartement
13293;62041;8;BD;T;DE LA LIBERTE;3;56.56;57;Appartement
1981;07324;27;AV;;DE NIMES;2;56.57;52;Appartement
5058;29233;7;RUE;;ELLE;4;56.57;80;Appartement
8292;38185;11;RUE;;LT CHABAL;3;56.57;55;Appartement
11934;54547;15;RUE;;STE COLETTE;3;56.57;57;Appartement
22364;77470;9001;;;RES TOURNAN ORIGNY;3;56.57;54;Appartement
28768;92048;7;SQ;;DES TILLEULS;3;56.57;56;Appartement
30533;93077;14;AV;;OUTREBON;3;56.57;54;Appartement
30150;93055;36;RUE;;JULES AUFFRET;3;56.58;57;Appartement
12947;60141;25;ALL;;DU VALOIS;3;56.59;56;Appartement
18095;75113;31;RUE;;OUDRY;3;56.59;53;Appartement
21196;77014;72;RUE;;GAMBETTA;2;56.59;56;Appartement
10552;45053;11;RUE;;DE LA LIBERTE;3;56.6;58;Appartement
13051;60175;51;RUE;;DE LA REPUBLIQUE;1;56.6;56;Appartement
23580;78551;13;RUE;;DE PONTOISE;2;56.6;58;Appartement
16041;75102;20;RUE;;DE LA MICHODIERE;2;56.61;60;Appartement
16590;75106;32;RUE;;DAUPHINE;3;56.61;55;Appartement
18732;75115;90;RUE;;CAMBRONNE;3;56.61;59;Appartement
22763;78172;20;RES;;LES ORMES;3;56.61;57;Appartement
27250;91477;7;RUE;;CYPRIEN MURET;2;56.61;55;Appartement
33148;95313;17;RES;;DU PARC DE LA FAISANDERIE;3;56.61;56;Appartement
3014;13205;1;RUE;;ESCOFFIER;3;56.62;49;Appartement
6648;33281;2;RUE;;DE CHARLIN;3;56.62;63;Appartement
7401;34244;94;IMP;;BISCAN PAS;4;56.62;61;Appartement
109;01194;768;RUE;;EDOUARD HERRIOT;2;56.63;56;Appartement
8468;38185;32;BD;;JOSEPH VALLIER;3;56.63;58;Appartement
11037;49007;88;RUE;;LAREVELLIERE;2;56.63;53;Appartement
19617;75117;5;BD;;GOUVION ST CYR;4;56.64;56;Appartement
21421;77108;8;RUE;;HENRI ROL TANGUY;3;56.64;59;Appartement
21588;77183;32;RUE;;SAINT NICOLAS;3;56.64;51;Appartement
26250;88445;22;RUE;;DU MAL LATTRE DE TASSIGNY;2;56.64;47;Appartement
34045;2A130;;;;FORCOLI;2;56.64;42;Appartement
16;01033;1;RUE;;JOLIOT CURIE;2;56.65;56;Appartement
2217;10387;36;BD;;BLANQUI;3;56.65;57;Appartement
2335;11170;24;RES;;LAGUNA BEACH;3;56.65;55;Appartement
4160;22162;26;RUE;;DU 18 JUIN;3;56.65;57;Appartement
18503;75115;17;RUE;;VARET;3;56.65;56;Appartement
11659;54184;25;RUE;;D'OZERAILLES RES.SQ.GALLE;3;56.66;56;Appartement
25814;85194;9001;RUE;;DU PALAIS;3;56.66;63;Appartement
26256;88465;4;IMP;;JEANNE D ARC;3;56.66;70;Appartement
5914;33039;7;RUE;;ARISTIDE DE SOUSA-MENDES;3;56.67;59;Appartement
13361;62587;3;RUE;;DU CIMETIERE;3;56.67;60;Appartement
33566;95582;93;BD;;CHARLES DE GAULLE;2;56.67;56;Appartement
7147;34032;49;RUE;;GERRY ROUFS;3;56.68;57;Appartement
8686;38474;27;CHEM;;DU VINAY;3;56.68;56;Appartement
21503;77131;19;RUE;;YVETTE TROISPOUX;4;56.69;56;Appartement
27819;92007;5;AV;;DU GENERAL DE GAULLE;3;56.69;56;Appartement
33208;95388;43;RUE;;DU BAS RUCOURT;3;56.69;56;Appartement
29103;92062;14;RUE;;PAUL LAFARGUE;2;56.7;56;Appartement
864;06030;15;RUE;;DES MOULIERES;2;56.71;57;Appartement
5499;31069;20;AV;;DU GENERAL DE GAULLE;3;56.71;56;Appartement
15863;74256;127;RUE;;DES RANES;3;56.71;59;Appartement
21229;77018;12;ESP;;DES GUINANDIERS;3;56.71;59;Appartement
28474;92035;44;RUE;;DE PLAISANCE;2;56.71;33;Appartement
32881;95210;38;RUE;;DU DEPART;3;56.71;58;Appartement
33520;95572;12;QUAI;;DU HALAGE;3;56.71;38;Appartement
18623;75115;41;RUE;;DES MORILLONS;3;56.72;58;Appartement
25321;83137;627;BD;;JEAN BAPTISTE ABEL;2;56.72;57;Appartement
31659;94054;14;RUE;;DU MARECHAL JOFFRE;3;56.72;56;Appartement
13524;64405;9172;CHE;;DE FRANCOY;3;56.73;56;Appartement
19062;75116;91;RUE;;BOILEAU;2;56.73;59;Appartement
23062;78361;10;RUE;;ARMAND CASSAN;3;56.73;71;Appartement
33020;95252;33;CHS;;JULES CESAR;3;56.73;56;Appartement
2266;11076;10;CRS;;DE LA REPUBLIQUE;3;56.74;59;Appartement
14165;69200;59;RTE;;DE PONTCHARRA;2;56.74;60;Appartement
20618;75120;47;RUE;;DES PYRENEES;3;56.74;55;Appartement
21956;77305;5;RUE;;COUVERTE;3;56.74;69;Appartement
2653;13022;3;AV;;AUGUSTE FAVIER;2;56.75;57;Appartement
19063;75116;91;RUE;;BOILEAU;2;56.75;55;Appartement
20548;75120;27;RUE;;DE LA CHINE;3;56.75;60;Appartement
21271;77055;1;RUE;;DES ROSES;3;56.75;59;Appartement
24683;83069;17;AV;;GENERAL EISENHOWER;3;56.75;57;Appartement
32735;95127;38;AV;;DU HAZAY;3;56.75;57;Appartement
32910;95218;1;RUE;;DU PAPIER COUCHE;3;56.75;57;Appartement
15408;72181;65;RUE;;RENEE AUDUC;3;56.76;56;Appartement
20915;76351;57;RUE;;DE PRESSENSE;3;56.76;57;Appartement
24160;80228;9018;PROM;;JULES NOIRET;3;56.76;70;Appartement
32837;95203;35;RUE;;DE SOISY;3;56.76;56;Appartement
14346;69264;195;RTE;;DE FRANS;3;56.77;57;Appartement
15608;74010;15;AV;;DU THIOU;2;56.77;56;Appartement
2855;13202;24;RUE;;MAZENOD;2;56.78;56;Appartement
8148;37261;12;QUAI;;PAUL BERT;3;56.78;60;Appartement
16262;75103;97;RUE;;DE TURENNE;3;56.78;55;Appartement
29671;93027;19;AV;;MARCEL CACHIN;3;56.79;56;Appartement
2156;10387;12;RUE;;MITANTIER;3;56.8;61;Appartement
4722;27229;8;RUE;;LEO LAGRANGE;3;56.8;56;Appartement
9348;42147;122;RUE;;DE LA FONFORT;2;56.8;55;Appartement
9970;44109;28;RUE;;DE LA ROSIERE D ARTOIS;2;56.8;53;Appartement
11243;50218;161;RUE;;LOUIS JULIENNE;3;56.8;57;Appartement
16309;75104;16;RUE;;CHARLEMAGNE;3;56.8;48;Appartement
17253;75110;26;RUE;;YVES TOUDIC;2;56.8;46;Appartement
23074;78361;3;RUE;;DE LA BRASSERIE ST ROCH;3;56.8;57;Appartement
24391;83016;9500;ESP;;CHARLES DE GAULLE;1;56.8;36;Appartement
28068;92023;24;RUE;;DUFFAUT;3;56.8;59;Appartement
30570;94001;31;RTE;;DE VILLENEUVE;3;56.8;55;Appartement
30898;94018;35;RUE;;GABRIEL PERI;2;56.8;51;Appartement
33266;95427;241;RUE;;JULES FERRY;3;56.8;43;Appartement
513;05132;17;RUE;;ST JULIEN;3;56.81;56;Appartement
11016;49007;5;RUE;B;MONTESQUIEU;4;56.81;70;Appartement
25376;83144;5001;CHE;F;DU BUCHET;3;56.81;56;Appartement
6829;33490;6;CHE;;DE CAMASSON;3;56.82;59;Appartement
26120;88160;12;RUE;;D ALSACE;2;56.82;61;Appartement
3634;14338;13;RUE;;DES BAINS;2;56.83;62;Appartement
21748;77268;22;RUE;;DE LA HOUE;3;56.83;56;Appartement
22725;78165;1;AV;;MONTAIGNE;3;56.83;54;Appartement
26042;87085;38;RUE;;VICTOR CHABOT;2;56.83;56;Appartement
28864;92049;74;AV;;MARX DORMOY;3;56.83;60;Appartement
32513;95018;25;RUE;;PASTEUR;3;56.83;56;Appartement
7192;34108;34;RUE;;EMILIEN BARAT;3;56.84;58;Appartement
20105;75118;93;RUE;;CAULAINCOURT;2;56.84;58;Appartement
16722;75107;29;RUE;;PIERRE LEROUX;3;56.85;54;Appartement
19427;75117;3;RUE;;LACAILLE;3;56.85;57;Appartement
19716;75118;11;RUE;A;SAINT LUC;2;56.85;55;Appartement
30481;93072;22;AV;;GASTON MONMOUSSEAU;3;56.85;57;Appartement
28233;92025;21;RUE;;JULIEN GALLE;3;56.86;47;Appartement
32908;95218;1;RUE;;DU PAPIER COUCHE;3;56.86;57;Appartement
4037;18279;4;RUE;;MOLIERE;2;56.87;50;Appartement
6277;33075;22;RUE;;DE LARTIGUE;3;56.87;57;Appartement
13461;64122;9;RUE;;O SHEA;3;56.87;60;Appartement
4265;22278;8;BD;;EDOUARD PRIGENT;2;56.88;57;Appartement
11087;49092;247;RUE;;NATIONALE (CHEMILLE MELAY);3;56.88;57;Appartement
1217;06088;25;RUE;;DE ROQUEBILLIERE;3;56.89;56;Appartement
8320;38185;19;RUE;;PONSARD;3;56.89;56;Appartement
13281;62041;61;RUE;;SAINT AUBERT;2;56.89;58;Appartement
15614;74010;36;AV;;DE LA MAVERIA;2;56.89;68;Appartement
16123;75102;75;BD;;DE SEBASTOPOL;3;56.89;47;Appartement
19738;75118;12;RUE;;FERDINAND FLOCON;3;56.89;54;Appartement
27315;91521;9001;FRM;;DU TEMPLE;3;56.89;52;Appartement
28804;92049;22;RUE;;PAUL BERT;2;56.89;53;Appartement
5261;30189;10;RUE;;DU COURTIEU;2;56.9;57;Appartement
7636;35093;12;RUE;;DES VERGERS;3;56.9;56;Appartement
11186;50031;6110;;;LES HAMEAUX DE LA MER;4;56.9;50;Maison
11626;54076;37;RUE;;DES JARDINS;3;56.9;60;Appartement
12199;56186;20;RUE;;DU PHARE;3;56.9;65;Appartement
20131;75118;4;PL;;JACQUES FROMENT;3;56.9;55;Appartement
28067;92023;24;RUE;;DUFFAUT;3;56.9;54;Appartement
25688;85035;9004;RUE;;DES LOUBINES;3;56.91;57;Appartement
26715;91215;3;VLA;;DE LA MARELLE;3;56.91;56;Maison
30623;94002;52;RUE;B;ETIENNE DOLET;3;56.91;57;Appartement
32815;95199;27;RUE;;ALBERT MEUNIER;3;56.91;61;Appartement
4523;26108;20;AV;;ADRIEN FAYOLLE;3;56.92;56;Appartement
9096;40279;509;AV;;DE LA RESISTANCE;3;56.92;58;Appartement
14931;69385;38;RUE;;GEORGES MARTIN WITKOWSKI;3;56.92;56;Appartement
15574;74010;3;RUE;;DES ASTERS;2;56.92;43;Appartement
18160;75113;66;BD;;VINCENT AURIOL;3;56.92;56;Appartement
20859;76351;106;RUE;;D ESTIMAUVILLE;2;56.92;47;Appartement
21735;77258;4;ALL;;DU HARAS;3;56.92;57;Appartement
31099;94028;6;ALL;;DES ACACIAS;4;56.92;63;Appartement
31200;94034;14;ALL;;DE L OSERAIE;3;56.92;59;Appartement
7180;34079;1;RUE;;VIEILLE COMMUNE;2;56.93;40;Appartement
16516;75105;22;BD;B;SAINT MARCEL;3;56.93;53;Appartement
30594;94002;18;RUE;;VOLTAIRE;3;56.93;57;Appartement
2506;11262;3;PL;;LAMOURGUIER;3;56.94;57;Appartement
19666;75117;81;AV;;DE CLICHY;3;56.94;58;Appartement
1586;06104;583;CHE;;DU VALLONET;3;56.95;57;Appartement
1717;06132;89;RUE;;LOUIS PERISSOL;4;56.95;46;Appartement
9421;42187;25;QUAI;;DE L ILE;2;56.95;59;Appartement
30567;94001;31;RTE;;DE VILLENEUVE;4;56.95;58;Appartement
